crime_rate,ZN,INDUS,room_num,age,RAD,TAX,PTRATIO,B,poor_prep,price,avg_dist,sold
0.04706486717633032,80.0,3.64,6.108,32.0,lake,315,16.4,392.89,6.57,21.9,4.80615,0
0.034865087326079354,80.0,3.64,5.876,19.1,lake,315,16.4,395.18,9.25,20.9,4.80615,0
0.015262926665912318,90.0,3.75,7.454,34.2,river,244,15.9,386.34,3.11,44.0,3.36505,0
0.4771902435600922,20.0,3.97,8.704,86.9,lake,264,13.0,389.7,5.12,50.0,1.224,0
0.508929827880027,20.0,3.97,7.332999999999997,100.0,lake,264,13.0,383.29,7.79,36.0,1.2708,0
0.5047974910276488,20.0,3.97,6.8420000000000005,100.0,lake,264,13.0,391.93,6.9,30.1,1.32885,0
0.4318538424460675,20.0,3.97,7.2029999999999985,81.8,lake,264,13.0,392.8,9.59,33.8,1.37955,0
0.4279569267433912,20.0,3.97,7.52,89.4,lake,264,13.0,388.37,7.26,43.1,1.3934000000000002,0
1.5286342757527438,20.0,3.97,8.398,91.5,lake,264,13.0,386.86,5.91,48.8,1.46775,0
0.6017224426405978,20.0,3.97,7.327000000000001,94.5,lake,264,13.0,393.42,11.25,31.0,1.3629000000000002,0
0.43830009120173735,20.0,3.97,7.206,91.6,lake,264,13.0,387.89,8.1,36.5,1.28855,0
0.5662338402369981,20.0,3.97,5.56,62.8,lake,264,13.0,392.4,10.45,22.8,1.31675,0
0.5798104952209419,11.2119341563786,3.97,7.0139999999999985,84.6,lake,264,13.0,384.07,14.79,30.7,1.3899499999999998,0
0.4563736618258476,20.0,3.97,8.297,67.0,lake,264,13.0,384.54,7.44,50.0,1.4983,0
0.4321070390545855,20.0,3.97,7.47,52.6,lake,264,13.0,390.3,3.16,43.5,1.7235,0
0.08677384878203838,20.0,6.96,5.92,61.5,river,223,18.6,391.34,13.65,20.7,2.19075,1
0.26171790177397103,20.0,6.96,5.856,42.1,river,223,18.6,388.65,13.0,21.1,2.4464999999999995,0
0.15023731832110335,20.0,6.96,6.24,16.3,river,223,18.6,396.9,12.715432098765431,25.2,2.4464999999999995,0
0.10849559615329896,20.0,6.96,6.5379999999999985,58.7,river,223,18.6,394.96,7.73,24.4,2.19075,0
0.20039065625483235,20.0,6.96,7.691,51.8,river,223,18.6,390.77,6.58,35.2,2.4152500000000003,1
0.05490476516928601,40.0,6.41,6.757999999999999,32.9,river,254,17.6,396.9,3.53,32.4,2.2623,1
0.09170368421021308,40.0,6.41,6.854,42.8,river,254,17.6,396.9,2.98,32.0,2.35715,0
0.0995647526237456,40.0,6.41,7.267,49.0,river,254,17.6,389.25,6.05,33.2,2.6171,1
0.05946630416666648,40.0,6.41,6.8260000000000005,27.6,river,254,17.6,393.45,12.715432098765431,33.1,2.6549,1
0.07675731668200712,40.0,6.41,6.482,32.1,river,254,17.6,396.9,7.19,29.1,2.29365,0
0.19093435989217727,20.0,3.33,6.812,32.2,lake,216,14.9,396.9,4.85,35.1,2.2718,0
0.03515476607437538,20.0,3.33,7.82,64.5,lake,216,14.9,387.31,3.76,45.4,2.5688,0
0.036380144092750526,20.0,3.33,6.968,68.51851851851852,lake,216,14.9,392.23,4.59,35.4,2.8438,0
0.05948514933476605,20.0,3.33,7.645,49.7,lake,216,14.9,377.07,3.01,46.0,2.8274,1
0.014898464661966622,90.0,1.21,7.922999999999999,24.8,lake,198,13.6,395.52,3.16,50.0,3.1430000000000002,1
0.009019204420159998,90.0,2.97,7.087999999999999,20.8,lake,285,15.3,394.72,7.85,32.2,3.85365,0
0.010900374468288327,55.0,2.25,6.4529999999999985,31.9,lake,300,15.3,394.72,8.23,22.0,3.84815,0
0.019459431156219027,80.0,1.76,6.23,68.51851851851852,lake,241,18.2,341.6,12.93,20.1,4.7371,0
0.03797955862417438,52.5,5.32,6.209,31.3,river,293,16.6,396.9,7.14,23.2,3.8611,0
1.5286342757527438,52.5,5.32,6.315,45.6,river,293,16.6,396.9,7.6,22.3,3.8611,0
0.04207241242184147,52.5,5.32,6.565,22.9,river,293,16.6,371.72,9.51,24.8,3.8611,0
0.0344207502021303,80.0,4.95,6.8610000000000015,27.9,river,245,19.2,396.9,3.33,28.5,2.76385,0
0.07590492808946417,80.0,4.95,7.148,27.7,river,245,19.2,396.9,3.56,37.3,2.76385,0
0.03551192100135947,80.0,11.083991769547325,6.63,23.4,river,245,19.2,396.9,4.7,27.9,2.76385,0
0.07941173942416177,0.0,13.92,6.127000000000002,18.4,river,289,16.0,396.9,8.58,23.9,2.96985,0
0.07880193823740346,0.0,13.92,6.009,42.3,river,289,16.0,396.9,10.4,21.7,2.96985,0
0.12161568167655985,0.0,13.92,6.678,31.1,river,289,16.0,396.9,6.27,28.6,3.1987,0
0.05232676017776742,0.0,13.92,6.549,51.0,river,289,16.0,392.85,7.39,27.1,3.1987,0
0.13193136325997015,0.0,11.083991769547325,5.79,58.0,river,289,16.0,396.9,15.84,20.3,3.3785000000000003,0
0.06265549936434223,70.0,2.24,6.345,20.1,lake,358,14.8,368.24,4.97,22.5,4.1139,0
0.05411879888749596,70.0,2.24,7.041,10.0,lake,358,14.8,371.58,4.74,29.0,4.1139,0
0.04322231145326903,70.0,2.24,6.871,47.4,lake,358,14.8,390.86,6.07,24.8,4.1139,0
0.034758850756454795,11.2119341563786,6.09,6.59,40.4,pond,329,16.1,395.75,9.5,22.0,2.96235,0
1.5286342757527438,34.0,6.09,6.495,18.4,pond,329,16.1,383.61,8.67,26.4,2.96235,0
0.09531017980432492,11.2119341563786,6.09,6.982,17.7,pond,329,16.1,390.43,4.86,33.1,2.96235,0
0.05368293691618487,33.0,2.18,7.2360000000000015,41.1,pond,222,18.4,393.68,6.93,36.1,2.2470000000000003,0
0.05334169498182322,33.0,11.083991769547325,6.6160000000000005,58.1,pond,222,18.4,393.36,8.93,28.4,1.921,0
0.07234856816697781,33.0,2.18,7.42,71.9,pond,222,18.4,396.9,6.47,33.4,1.7856,0
0.04814233532601417,33.0,2.18,6.849,70.3,pond,222,18.4,396.9,7.53,28.2,1.82735,0
0.4007741226200408,0.0,9.9,6.635,82.5,river,304,18.4,396.9,4.54,22.8,1.93075,0
0.2996600492111879,0.0,9.9,5.972,76.7,river,304,18.4,396.24,9.97,20.3,1.82325,0
1.290741151786282,0.0,9.9,4.973,37.8,river,304,18.4,350.45,12.64,16.1,1.5317,0
0.582444643903983,0.0,9.9,6.122000000000001,52.8,river,304,18.4,396.9,5.98,22.1,1.59215,0
0.2324520921057716,0.0,9.9,6.023,90.4,river,304,18.4,396.3,11.72,19.4,1.6889999999999998,0
0.2385285922910863,0.0,9.9,6.266,82.8,river,304,18.4,393.39,7.9,21.6,1.9034,0
0.3142266276738932,0.0,9.9,6.567,87.3,river,304,18.4,395.69,9.28,23.8,2.07315,0
0.22598750344594104,0.0,9.9,5.705,77.7,river,304,18.4,396.42,11.5,16.2,2.2445,0
0.2763202709424078,0.0,9.9,5.914,68.51851851851852,river,304,18.4,390.7,18.33,17.8,2.2713,0
0.21931222113316776,0.0,9.9,5.782,71.7,river,304,18.4,396.9,15.94,19.8,2.28785,0
0.33791405384588485,0.0,9.9,6.3820000000000014,67.2,river,304,18.4,395.21,10.36,23.1,2.03825,0
0.3889765831033407,0.0,9.9,6.113,58.8,river,304,18.4,396.23,12.73,21.0,2.27295,0
0.1549503599978226,0.0,7.38,6.426,52.3,lake,287,19.6,396.9,7.2,23.8,2.5167,0
0.16686098909834052,0.0,7.38,6.376,54.3,lake,287,19.6,396.9,6.87,23.1,2.5167,0
0.3009486805521662,0.0,7.38,6.041,49.9,lake,287,19.6,396.9,7.7,20.4,2.60705,0
0.2499178980307637,0.0,7.38,5.7079999999999975,74.3,lake,287,19.6,391.13,11.74,18.5,2.60705,0
0.2934827161414511,0.0,7.38,6.415,40.1,lake,287,19.6,396.9,6.12,25.0,2.60705,0
0.17551511208097648,0.0,7.38,6.431,14.7,lake,287,19.6,393.68,5.08,24.6,2.95445,0
0.26502993916684725,0.0,7.38,6.312,28.9,lake,287,19.6,396.9,6.15,23.0,2.95445,0
0.21594167998346545,0.0,7.38,6.0829999999999975,43.7,lake,287,19.6,396.9,12.79,22.2,2.95445,0
0.06407278770058898,0.0,3.24,5.8679999999999986,25.8,river,430,16.9,382.44,9.97,19.3,2.8373,0
0.06507587673618766,0.0,3.24,6.3329999999999975,17.2,river,430,16.9,375.21,7.34,22.6,2.8373,0
0.04443784943056822,11.2119341563786,3.24,6.144,32.2,river,430,16.9,368.57,9.09,19.8,3.1668,0
0.049009187801052775,35.0,6.06,5.706,28.4,lake,304,16.9,394.02,12.43,17.1,3.5393,0
0.03407287033313533,11.2119341563786,6.06,6.0310000000000015,23.3,lake,304,16.9,362.25,7.83,19.4,3.5393,0
0.049580328098150425,0.0,5.19,6.316,38.1,lake,224,20.2,389.71,5.68,22.2,3.4867,0
0.036698303782673684,0.0,5.19,6.31,38.5,lake,224,20.2,389.4,6.75,20.7,3.4867,0
0.03884564282319816,0.0,5.19,6.037000000000001,34.5,lake,224,20.2,396.9,8.01,21.1,3.25015,0
0.03369586385672555,0.0,5.19,5.869,46.3,lake,224,20.2,396.9,9.8,19.5,2.87305,0
0.029956781289803364,0.0,5.19,5.895,59.6,lake,224,20.2,394.81,10.56,18.5,3.065,0
0.032525271703396925,0.0,5.19,6.059,37.3,lake,224,20.2,396.14,8.51,20.6,2.6636,0
0.05351233050476119,0.0,5.19,5.985,45.4,lake,224,20.2,396.9,9.74,19.0,2.6636,0
0.05969242274798212,0.0,5.19,5.968,58.5,lake,224,20.2,396.9,9.29,18.7,2.6636,0
0.012926096886133642,35.0,1.52,7.241,49.3,lake,284,15.5,394.74,5.49,32.7,3.73995,0
0.0246731002048842,0.0,1.89,6.54,59.7,lake,422,15.9,389.96,8.65,16.5,3.39245,0
0.025112036814854896,55.0,3.78,6.6960000000000015,56.4,lake,370,17.6,396.9,7.18,23.9,3.10805,0
0.030034417274120925,55.0,11.083991769547325,6.874,28.1,lake,370,17.6,387.97,4.61,31.2,3.4747,0
0.030655288259616963,0.0,4.39,6.0139999999999985,48.5,river,352,18.8,385.64,10.53,17.5,4.2278,0
0.05979604334596573,0.0,4.39,5.898,52.3,river,352,18.8,364.61,12.67,17.2,4.2278,0
0.01852730461388356,85.0,4.15,6.516,27.7,river,351,17.9,392.43,6.36,23.1,4.48215,0
0.014898464661966622,80.0,2.01,6.635,29.7,river,280,17.0,390.94,5.99,24.5,4.3895,0
0.0285777386317074,40.0,1.25,6.939,34.5,lake,335,19.7,389.85,12.715432098765431,26.6,4.61055,0
0.06025749561032615,11.2119341563786,1.25,6.49,44.4,lake,335,19.7,396.9,12.715432098765431,22.9,4.61055,0
0.0764979709727249,60.0,1.69,6.579,35.9,river,411,18.3,370.78,5.49,24.1,5.56065,0
0.06993642619916393,60.0,1.69,5.884,18.5,river,411,18.3,392.33,7.79,18.6,5.56065,0
0.016945608726141773,90.0,2.02,6.728,36.1,lake,187,17.0,384.46,4.5,30.1,6.26825,0
0.04211076370038195,80.0,1.91,5.6629999999999985,21.9,river,334,22.0,382.8,8.05,18.2,5.49935,0
0.101283214752084,11.2119341563786,1.91,5.936,68.51851851851852,river,334,22.0,376.04,5.57,20.6,5.49935,0
2.3008796395346813,0.0,18.1,6.2120000000000015,97.4,None,666,20.2,377.73,17.6,17.8,1.4461,1
1.5789168473661481,0.0,18.1,6.395,91.0,None,666,20.2,391.34,13.27,21.7,1.6376,1
1.8248347351792475,0.0,18.1,6.127000000000002,83.4,None,666,20.2,395.43,11.48,22.7,1.74635,1
1.6603800451716153,0.0,11.083991769547325,6.112,81.3,None,666,20.2,390.74,12.67,22.6,1.63955,0
1.7123410111146562,0.0,18.1,6.398,88.0,None,666,20.2,374.56,7.79,25.0,1.6441,0
1.5762616149393935,0.0,18.1,6.251,91.1,None,666,20.2,350.65,14.19,19.9,1.53275,0
1.5429176957008952,0.0,18.1,5.362,96.2,None,666,20.2,380.79,10.19,20.8,1.4368,0
1.6529551515173315,0.0,18.1,5.803,89.0,None,666,20.2,353.04,14.64,16.8,1.33735,1
1.4983454449272653,0.0,18.1,8.78,82.9,None,666,20.2,354.55,5.29,21.9,1.31135,1
1.7148550264902072,0.0,18.1,3.5610000000000004,87.9,None,666,20.2,354.7,7.12,27.5,1.1656,0
1.5469133618955864,0.0,18.1,4.963,91.4,None,666,20.2,316.03,14.0,21.9,1.23515,0
2.6756785130709044,0.0,18.1,3.863,100.0,None,666,20.2,131.42,13.33,23.1,1.0708,0
1.774650610477353,0.0,18.1,4.97,68.51851851851852,None,666,20.2,375.52,3.26,50.0,0.98175,0
1.5286342757527438,0.0,18.1,6.683,96.8,None,666,20.2,375.33,3.73,50.0,0.99385,1
2.0200577122620342,0.0,18.1,7.016,97.5,None,666,20.2,392.05,2.96,50.0,0.9167,1
2.3255493836278043,0.0,18.1,6.216,100.0,None,666,20.2,366.15,9.53,50.0,0.90005,0
2.226486679687524,0.0,18.1,5.875,89.6,None,666,20.2,347.88,8.88,50.0,0.8987999999999999,1
2.493874650127679,0.0,18.1,4.9060000000000015,100.0,None,666,20.2,396.9,34.77,13.8,0.9211,0
2.9703221536167765,0.0,18.1,4.138,100.0,None,666,20.2,396.9,37.97,13.8,0.9025,0
3.0257327258266167,11.2119341563786,18.1,7.313,97.9,None,666,20.2,396.9,13.44,15.0,0.99365,0
2.790428640368112,0.0,18.1,6.649,93.3,None,666,20.2,363.02,12.715432098765431,13.9,1.00795,0
2.381718772241792,0.0,18.1,6.794,98.8,None,666,20.2,396.9,21.24,13.3,1.0145,0
3.204703875510067,0.0,18.1,6.38,96.2,None,666,20.2,396.9,23.69,13.1,1.02855,0
2.937398463323919,0.0,18.1,6.223,100.0,None,666,20.2,393.74,21.78,10.2,1.02855,0
4.499545190914224,0.0,18.1,6.968,91.9,None,666,20.2,396.9,17.21,10.4,1.04375,0
2.8257976805709237,0.0,18.1,6.545,99.1,None,666,20.2,396.9,21.08,10.9,1.0951,0
2.321114360892544,0.0,18.1,5.5360000000000005,100.0,None,666,20.2,396.9,23.6,11.3,1.1402,0
2.19638867250955,0.0,18.1,5.52,100.0,None,666,20.2,396.9,12.715432098765431,12.3,1.11655,0
3.04855714447919,0.0,18.1,4.368,91.2,None,666,20.2,285.83,30.63,8.8,1.06975,0
2.879861159011059,0.0,18.1,5.277,98.1,None,666,20.2,396.9,30.81,7.2,1.06305,0
3.234505049740393,0.0,18.1,4.652,100.0,None,666,20.2,396.9,28.28,10.5,1.0836,0
3.1611238231251,0.0,18.1,5.0,89.5,None,666,20.2,396.9,31.99,7.4,1.1092,0
2.7300530205785507,0.0,18.1,4.88,100.0,None,666,20.2,372.92,30.62,10.2,1.14475,0
2.213944025142987,0.0,18.1,5.39,98.9,None,666,20.2,396.9,20.85,11.5,1.21405,0
2.0746990638882306,0.0,18.1,5.712999999999999,97.0,None,666,20.2,394.43,17.11,15.1,1.31325,0
1.83944584984932,0.0,18.1,6.051,82.5,None,666,20.2,378.38,18.76,23.2,1.4339,0
2.5319413057001383,0.0,18.1,5.0360000000000005,97.0,None,666,20.2,396.9,25.68,9.7,1.235,0
1.5286342757527438,0.0,18.1,6.193,92.6,None,666,20.2,396.9,15.17,13.8,1.2421,0
1.5286342757527438,0.0,18.1,5.8870000000000005,94.7,None,666,20.2,396.9,16.35,12.7,1.23755,0
2.2738512004209457,0.0,18.1,6.471,98.8,None,666,20.2,391.98,17.12,13.1,1.20935,0
1.9274624605576969,0.0,18.1,6.405,96.0,None,666,20.2,396.9,19.37,12.5,1.1849,0
2.1601017509676943,0.0,18.1,5.747000000000001,98.9,None,666,20.2,393.1,19.92,8.5,1.1632,0
3.672541717146317,0.0,18.1,5.4529999999999985,100.0,None,666,20.2,396.9,30.59,5.0,1.0913,0
2.390279986333144,0.0,18.1,5.852,77.8,None,666,20.2,338.16,29.97,6.3,1.0967,0
3.2598680448992714,0.0,18.1,5.987,100.0,None,666,20.2,396.9,26.77,5.6,1.1409,0
2.723674175335137,0.0,18.1,6.343,100.0,None,666,20.2,396.9,20.32,7.2,1.13355,0
2.360449202216868,0.0,18.1,6.404,100.0,None,666,20.2,376.11,20.31,12.1,1.166,0
3.250440381229692,0.0,18.1,5.349,96.0,None,666,20.2,396.9,19.77,8.3,1.1979,0
3.75019089883704,0.0,18.1,5.5310000000000015,85.4,None,666,20.2,329.46,27.38,8.5,1.1502,0
4.2329580192534175,0.0,18.1,5.683,100.0,None,666,20.2,384.97,22.98,5.0,1.0592,0
3.0780585258000213,0.0,11.083991769547325,4.138,100.0,None,666,20.2,370.22,23.34,11.9,0.91855,0
2.5611807266231144,0.0,18.1,5.608,100.0,None,666,20.2,332.09,12.715432098765431,27.9,0.9721,0
2.1286946938918567,0.0,18.1,5.617000000000001,97.9,None,666,20.2,314.64,26.4,17.2,1.0258500000000002,0
1.5286342757527438,0.0,18.1,6.852,100.0,None,666,20.2,179.36,19.78,27.5,1.03125,0
3.953851852901807,0.0,18.1,5.7570000000000014,100.0,None,666,20.2,2.6919999999999997,10.11,15.0,1.005,0
2.71142450174116,0.0,18.1,6.657,100.0,None,666,20.2,35.05,21.22,17.2,1.06225,0
2.986237338992189,0.0,18.1,4.628,100.0,None,666,20.2,28.79,34.37,17.9,1.07545,0
3.3896577218278483,0.0,18.1,5.155,100.0,None,666,20.2,210.97,20.08,16.3,1.0932,0
3.844730829794956,0.0,18.1,4.519,100.0,None,666,20.2,88.27,36.98,7.0,1.1756,0
2.9488817271093315,0.0,18.1,6.434,100.0,None,666,20.2,27.25,29.05,7.2,1.25685,0
2.4709936445680034,0.0,18.1,6.782,90.8,None,666,20.2,21.57,25.79,7.5,1.24925,0
3.293634442449129,0.0,18.1,5.3039999999999985,89.1,None,666,20.2,127.36,26.64,10.4,1.16325,0
4.3112567387853336,0.0,18.1,5.9570000000000025,100.0,None,666,20.2,16.45,20.62,8.8,1.2408,0
2.550405647020696,0.0,18.1,6.824,76.5,None,666,20.2,48.45,22.74,8.4,1.256,0
2.492163587735884,0.0,18.1,6.4110000000000005,100.0,None,666,20.2,318.75,15.02,16.7,1.28845,0
2.0822613123870632,0.0,18.1,6.006,95.3,None,666,20.2,319.98,15.7,14.2,1.2963,0
2.56865019322086,0.0,18.1,5.648,87.6,None,666,20.2,291.55,14.1,20.8,1.2826,0
2.085724263982504,0.0,18.1,6.103,68.51851851851852,None,666,20.2,2.6919999999999997,23.29,13.4,1.3178999999999998,0
2.2815779805968397,0.0,18.1,5.565,70.6,None,666,20.2,3.65,17.16,11.7,1.32375,0
2.8249617460097114,0.0,18.1,5.896,95.4,None,666,20.2,7.68,24.39,8.3,1.2943,0
1.5286342757527438,0.0,18.1,5.8370000000000015,59.7,None,666,20.2,24.65,15.69,10.2,1.2908,0
3.654854618977093,11.2119341563786,18.1,6.202000000000001,78.7,None,666,20.2,18.82,14.52,10.9,1.27095,0
2.1243085441136205,0.0,18.1,6.193,78.1,None,666,20.2,96.73,21.52,11.0,1.3073,0
2.3359125132211367,0.0,18.1,6.38,68.51851851851852,None,666,20.2,60.72,24.08,9.5,1.3236,0
1.5286342757527438,0.0,18.1,6.348,86.1,None,666,20.2,83.45,17.64,14.5,1.31835,0
2.4035429310745737,0.0,18.1,6.8329999999999975,94.3,None,666,20.2,81.33,19.69,14.1,1.3361,0
2.007415055576361,0.0,18.1,6.425,74.8,None,666,20.2,97.95,12.03,16.1,1.3922,0
1.8841973460987684,0.0,18.1,6.436,87.9,None,666,20.2,100.19,16.22,14.3,1.5144,0
2.7022601376565687,0.0,18.1,6.2079999999999975,95.0,None,666,20.2,100.63,15.17,11.7,1.4676,0
2.498184770733843,0.0,18.1,6.629,94.6,None,666,20.2,109.85,23.27,13.4,1.43235,0
2.7357172474638767,0.0,18.1,6.461,93.3,None,666,20.2,27.49,18.05,9.6,1.3713000000000002,0
2.783602843502881,0.0,18.1,6.152,100.0,None,666,20.2,9.32,26.45,8.7,1.3271,0
2.6863565870169546,0.0,18.1,5.935,87.9,None,666,20.2,68.95,34.02,8.4,1.2803,0
2.3409044384990745,0.0,18.1,5.627000000000002,93.9,None,666,20.2,396.9,22.88,12.8,1.2786,0
3.1377134906467163,0.0,18.1,5.818,92.4,None,666,20.2,391.45,12.715432098765431,10.5,1.3031,0
2.372501005014648,0.0,18.1,6.4060000000000015,97.2,None,666,20.2,385.96,12.715432098765431,17.1,1.4025500000000002,0
1.8970754838957269,0.0,18.1,6.2189999999999985,100.0,None,666,20.2,395.69,16.59,18.4,1.3723999999999998,0
2.394848818884537,0.0,18.1,6.485,100.0,None,666,20.2,386.73,18.85,15.4,1.3592,0
2.62483524494248,0.0,18.1,5.854,96.6,None,666,20.2,240.52,23.79,10.8,1.3178,0
2.457175676049689,0.0,18.1,6.459,94.8,None,666,20.2,43.06,23.98,11.8,1.36395,0
1.9862387647413884,0.0,18.1,6.341,96.4,None,666,20.2,318.01,17.79,14.9,1.406,0
2.3910400109102796,0.0,18.1,6.251,96.6,None,666,20.2,388.52,16.44,12.6,1.469,0
2.3349641863179325,0.0,18.1,6.185,98.7,None,666,20.2,396.9,18.13,14.1,1.4873,0
2.1431214912252767,0.0,18.1,6.4170000000000025,98.3,None,666,20.2,304.21,19.31,13.0,1.449,0
2.0435189836286223,0.0,18.1,6.749,92.6,None,666,20.2,2.6919999999999997,17.44,13.4,1.5183,0
1.862705543083853,0.0,18.1,6.655,68.51851851851852,None,666,20.2,355.29,17.73,15.2,1.5341,0
1.8066759959463208,0.0,18.1,6.2970000000000015,91.8,None,666,20.2,385.09,17.27,16.1,1.5406,0
2.2244170437165782,0.0,11.083991769547325,7.393,99.3,None,666,20.2,375.87,16.74,17.8,1.58285,0
2.35267251060436,0.0,18.1,6.728,94.1,None,666,20.2,6.68,18.71,14.9,1.60455,0
1.749611943801969,0.0,18.1,6.525,86.5,None,666,20.2,50.92,18.13,14.1,1.5744,0
1.7349827472403851,0.0,18.1,5.976,87.9,None,666,20.2,10.48,19.01,12.7,1.6468,0
2.2192665255461,0.0,18.1,5.936,80.3,None,666,20.2,3.5,16.94,13.5,1.7461,0
2.169308525041816,11.2119341563786,11.083991769547325,6.301,83.7,None,666,20.2,272.21,16.23,14.9,1.74805,0
2.0542737224466707,0.0,18.1,6.081,84.4,None,666,20.2,396.9,14.7,20.0,1.71525,0
1.5286342757527438,0.0,18.1,6.7010000000000005,90.0,None,666,20.2,255.23,16.42,16.4,1.65525,0
1.5460954757023009,0.0,18.1,6.376,88.4,None,666,20.2,391.43,14.65,17.7,1.64005,0
2.035348578369212,0.0,18.1,6.317,83.0,None,666,20.2,396.9,13.99,19.5,1.7237,0
1.9200280793412088,0.0,18.1,6.513,89.9,None,666,20.2,393.82,10.29,20.2,1.7573,0
2.1792099506138976,0.0,18.1,6.209,65.4,None,666,20.2,396.9,13.22,21.4,1.8092,0
1.5286342757527438,0.0,18.1,5.759,48.2,None,666,20.2,334.4,14.13,19.9,1.86075,0
1.5633897854422465,0.0,11.083991769547325,5.952000000000001,84.7,None,666,20.2,22.01,17.15,19.0,1.7632500000000002,0
1.6905163912038152,0.0,18.1,6.002999999999999,94.5,None,666,20.2,331.29,21.32,19.1,1.56215,0
2.807937767457695,0.0,18.1,5.926,71.0,None,666,20.2,368.74,18.13,19.1,1.7442,0
2.6444072787962525,0.0,18.1,5.712999999999999,56.7,None,666,20.2,396.9,14.76,20.1,1.70185,0
1.6768703671037264,0.0,18.1,6.1670000000000025,84.0,None,666,20.2,396.9,16.29,19.9,1.8067,0
1.6170905561197193,0.0,18.1,6.229,90.7,None,666,20.2,395.33,12.87,19.6,1.81565,0
1.5192243229211484,0.0,18.1,6.437,75.0,None,666,20.2,393.37,14.36,23.2,1.73825,0
1.7311049511313974,0.0,18.1,6.98,67.6,None,666,20.2,374.68,12.715432098765431,29.8,1.57345,0
2.2034043321460213,0.0,18.1,5.4270000000000005,95.4,None,666,20.2,352.58,18.14,13.8,1.5069,0
2.000549838013637,0.0,18.1,6.162000000000001,97.4,None,666,20.2,302.76,24.1,13.3,1.395,0
1.7700948094248417,0.0,18.1,6.484,93.6,None,666,20.2,396.21,18.68,16.7,1.45965,0
2.774050153828231,0.0,18.1,5.3039999999999985,97.3,None,666,20.2,349.48,24.91,12.0,1.3573499999999998,0
2.4188558746594317,0.0,18.1,6.185,96.7,None,666,20.2,379.7,18.03,14.6,1.39225,0
2.7300530205785507,0.0,18.1,6.229,88.0,None,666,20.2,383.32,13.11,21.4,1.2826,0
1.9204472756044824,0.0,18.1,6.242000000000001,64.7,None,666,20.2,396.9,10.74,23.0,1.9781,0
1.9033276772324317,0.0,18.1,6.75,74.9,None,666,20.2,393.07,7.74,23.7,1.93185,0
1.9067474913596385,0.0,18.1,7.061,77.0,None,666,20.2,395.28,7.01,25.0,1.9713,0
1.3398262488998969,0.0,18.1,5.7620000000000005,40.3,None,666,20.2,392.92,10.42,21.8,2.31515,0
1.2174525430495582,0.0,18.1,5.871,41.9,None,666,20.2,370.73,13.34,20.6,2.1535,0
1.5419446302865207,0.0,18.1,6.312,51.9,None,666,20.2,388.62,10.58,21.2,2.28735,0
1.9008754243872985,0.0,18.1,6.114,79.8,None,666,20.2,392.68,14.98,19.1,2.06445,0
1.7639890834826135,0.0,18.1,5.905,53.2,None,666,20.2,388.22,11.45,20.6,1.86765,0
0.14050948897951462,0.0,27.74,5.454,92.7,river,711,20.1,395.09,18.06,15.2,1.21495,0
0.16836630025465416,0.0,27.74,5.414,98.3,river,711,20.1,344.05,23.97,7.0,1.1822,0
0.18851897970190706,0.0,27.74,5.093,98.0,river,711,20.1,318.43,29.68,8.1,1.2158,0
0.10051479408986363,0.0,27.74,5.983,98.8,river,711,20.1,390.11,18.07,13.6,1.23855,0
0.10554849798804096,0.0,27.74,5.983,83.5,river,711,20.1,396.9,13.35,20.1,1.35945,0
0.15982881438052338,0.0,9.69,5.7070000000000025,54.0,river,391,19.2,396.9,12.01,21.8,1.48335,0
0.24652408399188344,0.0,9.69,5.926,42.6,river,391,19.2,396.9,13.59,24.5,1.48335,0
0.16465813975505653,0.0,9.69,5.67,28.8,river,391,19.2,393.29,17.6,23.1,1.6918,0
0.25433209277022684,0.0,9.69,5.39,72.9,river,391,19.2,396.9,21.14,19.7,1.6918,0
0.2377404956611781,0.0,9.69,5.794,70.6,river,391,19.2,396.9,14.1,18.3,1.73885,0
0.21440145025736632,0.0,9.69,6.019,65.3,river,391,19.2,396.9,12.92,21.2,1.49705,0
0.16367376242147152,0.0,9.69,5.569,73.5,river,391,19.2,395.77,15.1,17.5,1.49245,0
0.2024345934245116,0.0,9.69,6.027,79.7,river,391,19.2,396.9,14.33,16.8,1.5416,0
0.06074696727310066,0.0,11.93,6.593,69.1,lake,273,21.0,391.99,12.715432098765431,22.4,1.5258,0
0.044275225249907416,0.0,11.93,6.12,76.7,lake,273,21.0,396.9,9.08,20.6,1.43025,0
0.05898563234787085,0.0,11.93,6.976,91.0,lake,273,21.0,396.9,5.64,23.9,1.37025,0
0.10399057772120517,0.0,11.93,6.794,89.3,lake,273,21.0,393.45,6.48,22.0,1.48095,0
0.04632045026850422,0.0,11.93,6.03,68.51851851851852,lake,273,21.0,396.9,7.88,11.9,1.5390000000000001,0
